tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,pm25
2013-10-21,DKI1 (Bunderan HI),63.0,8.0,31.0,93.0,19.0,93.0,O3,SEDANG,
2013-10-22,DKI1 (Bunderan HI),66.0,9.0,30.0,52.0,18.0,66.0,PM10,SEDANG,
2013-10-23,DKI1 (Bunderan HI),66.0,8.0,33.0,60.0,25.0,66.0,PM10,SEDANG,
2013-10-24,DKI1 (Bunderan HI),65.0,7.0,38.0,99.0,22.0,99.0,O3,SEDANG,
2013-10-25,DKI1 (Bunderan HI),82.0,11.0,38.0,70.0,30.0,82.0,PM10,SEDANG,
2013-10-26,DKI1 (Bunderan HI),78.0,9.0,35.0,70.0,18.0,78.0,PM10,SEDANG,
2013-10-27,DKI1 (Bunderan HI),74.0,8.0,41.0,70.0,18.0,74.0,PM10,SEDANG,
2013-10-28,DKI1 (Bunderan HI),58.0,9.0,30.0,52.0,15.0,58.0,PM10,SEDANG,
2013-10-29,DKI1 (Bunderan HI),65.0,8.0,42.0,63.0,23.0,65.0,PM10,SEDANG,
2013-10-30,DKI1 (Bunderan HI),69.0,7.0,59.0,81.0,24.0,81.0,O3,SEDANG,
2013-10-31,DKI1 (Bunderan HI),76.0,8.0,38.0,81.0,20.0,81.0,O3,SEDANG,
2013-11-01,DKI1 (Bunderan HI),69.0,8.0,34.0,84.0,22.0,84.0,O3,SEDANG,
2013-11-02,DKI1 (Bunderan HI),59.0,8.0,44.0,74.0,23.0,74.0,O3,SEDANG,
2013-11-03,DKI1 (Bunderan HI),,9.0,28.0,76.0,13.0,76.0,O3,SEDANG,
2013-11-04,DKI1 (Bunderan HI),66.0,8.0,30.0,83.0,21.0,83.0,O3,SEDANG,
2013-11-05,DKI1 (Bunderan HI),71.0,8.0,31.0,89.0,18.0,89.0,O3,SEDANG,
2013-11-06,DKI1 (Bunderan HI),74.0,7.0,32.0,99.0,19.0,99.0,O3,SEDANG,
2013-11-07,DKI1 (Bunderan HI),75.0,10.0,36.0,85.0,28.0,85.0,O3,SEDANG,
2013-11-08,DKI1 (Bunderan HI),75.0,9.0,35.0,84.0,25.0,84.0,O3,SEDANG,
2013-11-09,DKI1 (Bunderan HI),59.0,8.0,49.0,43.0,19.0,59.0,PM10,SEDANG,
2013-11-10,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-11-11,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-11-12,DKI1 (Bunderan HI),75.0,10.0,42.0,69.0,21.0,75.0,PM10,SEDANG,
2013-11-13,DKI1 (Bunderan HI),60.0,5.0,37.0,87.0,19.0,87.0,O3,SEDANG,
2013-11-14,DKI1 (Bunderan HI),68.0,6.0,60.0,114.0,20.0,114.0,O3,TIDAK SEHAT,
2013-11-15,DKI1 (Bunderan HI),62.0,8.0,33.0,98.0,18.0,98.0,O3,SEDANG,
2013-11-16,DKI1 (Bunderan HI),58.0,9.0,33.0,56.0,16.0,58.0,PM10,SEDANG,
2013-11-17,DKI1 (Bunderan HI),49.0,5.0,32.0,58.0,13.0,58.0,O3,SEDANG,
2013-11-18,DKI1 (Bunderan HI),48.0,7.0,29.0,43.0,12.0,48.0,PM10,BAIK,
2013-11-19,DKI1 (Bunderan HI),48.0,8.0,26.0,29.0,9.0,48.0,PM10,BAIK,
2013-11-20,DKI1 (Bunderan HI),39.0,8.0,21.0,19.0,9.0,39.0,PM10,BAIK,
2013-11-21,DKI1 (Bunderan HI),51.0,9.0,28.0,37.0,16.0,51.0,PM10,SEDANG,
2013-11-22,DKI1 (Bunderan HI),58.0,11.0,26.0,46.0,13.0,58.0,PM10,SEDANG,
2013-11-23,DKI1 (Bunderan HI),59.0,13.0,27.0,59.0,17.0,59.0,PM10,SEDANG,
2013-11-24,DKI1 (Bunderan HI),62.0,7.0,20.0,67.0,14.0,67.0,O3,SEDANG,
2013-11-25,DKI1 (Bunderan HI),55.0,10.0,27.0,78.0,12.0,78.0,O3,SEDANG,
2013-11-26,DKI1 (Bunderan HI),63.0,12.0,27.0,33.0,17.0,63.0,PM10,SEDANG,
2013-11-27,DKI1 (Bunderan HI),58.0,10.0,35.0,65.0,20.0,65.0,O3,SEDANG,
2013-11-28,DKI1 (Bunderan HI),80.0,13.0,32.0,67.0,18.0,80.0,PM10,SEDANG,
2013-11-29,DKI1 (Bunderan HI),52.0,8.0,28.0,71.0,15.0,71.0,O3,SEDANG,
2013-11-30,DKI1 (Bunderan HI),61.0,9.0,31.0,100.0,24.0,100.0,O3,SEDANG,
2013-12-01,DKI1 (Bunderan HI),61.0,6.0,19.0,83.0,16.0,83.0,O3,SEDANG,
2013-12-02,DKI1 (Bunderan HI),72.0,7.0,32.0,93.0,19.0,93.0,O3,SEDANG,
2013-12-03,DKI1 (Bunderan HI),75.0,5.0,37.0,106.0,18.0,106.0,O3,TIDAK SEHAT,
2013-12-04,DKI1 (Bunderan HI),72.0,7.0,38.0,83.0,15.0,83.0,O3,SEDANG,
2013-12-05,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-12-06,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-12-07,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-12-08,DKI1 (Bunderan HI),,,,,,0.0,,TIDAK ADA DATA,
2013-12-09,DKI1 (Bunderan HI),57.0,7.0,33.0,76.0,13.0,76.0,O3,SEDANG,
2013-12-10,DKI1 (Bunderan HI),56.0,6.0,42.0,78.0,17.0,78.0,O3,SEDANG,
2013-12-11,DKI1 (Bunderan HI),64.0,,37.0,,14.0,64.0,PM10,SEDANG,
2013-12-12,DKI1 (Bunderan HI),49.0,,34.0,,13.0,49.0,PM10,BAIK,
2013-12-13,DKI1 (Bunderan HI),56.0,,57.0,,12.0,57.0,CO,SEDANG,
2013-12-14,DKI1 (Bunderan HI),39.0,,38.0,,9.0,39.0,PM10,BAIK,
2013-12-15,DKI1 (Bunderan HI),64.0,,66.0,77.0,,77.0,O3,SEDANG,
2013-12-16,DKI1 (Bunderan HI),43.0,2.0,41.0,88.0,21.0,88.0,O3,SEDANG,
2013-12-17,DKI1 (Bunderan HI),38.0,2.0,39.0,65.0,21.0,65.0,O3,SEDANG,
2013-12-18,DKI1 (Bunderan HI),71.0,4.0,43.0,61.0,20.0,71.0,PM10,SEDANG,
2013-12-19,DKI1 (Bunderan HI),61.0,5.0,32.0,79.0,17.0,79.0,O3,SEDANG,
2013-12-20,DKI1 (Bunderan HI),,3.0,50.0,58.0,12.0,58.0,O3,SEDANG,
2013-12-21,DKI1 (Bunderan HI),,4.0,50.0,34.0,9.0,50.0,CO,BAIK,
2013-12-22,DKI1 (Bunderan HI),,4.0,50.0,34.0,9.0,50.0,CO,BAIK,
2013-12-23,DKI1 (Bunderan HI),,4.0,50.0,40.0,10.0,50.0,CO,BAIK,
2013-12-24,DKI1 (Bunderan HI),40.0,4.0,32.0,43.0,10.0,43.0,O3,BAIK,
2013-12-25,DKI1 (Bunderan HI),57.0,9.0,32.0,63.0,12.0,63.0,O3,SEDANG,
2013-12-26,DKI1 (Bunderan HI),57.0,5.0,21.0,61.0,12.0,61.0,O3,SEDANG,
2013-12-27,DKI1 (Bunderan HI),63.0,4.0,33.0,52.0,15.0,63.0,PM10,SEDANG,
2013-12-28,DKI1 (Bunderan HI),61.0,7.0,28.0,51.0,11.0,61.0,PM10,SEDANG,
2013-12-29,DKI1 (Bunderan HI),50.0,4.0,21.0,55.0,12.0,55.0,O3,SEDANG,
2013-12-30,DKI1 (Bunderan HI),41.0,4.0,26.0,53.0,12.0,53.0,O3,SEDANG,
2013-12-31,DKI1 (Bunderan HI),28.0,2.0,26.0,52.0,13.0,52.0,O3,SEDANG,
2014-01-01,DKI1 (Bunderan HI),77.0,3.0,39.0,54.0,13.0,77.0,PM10,SEDANG,
2014-01-02,DKI1 (Bunderan HI),55.0,4.0,29.0,58.0,12.0,58.0,O3,SEDANG,
2014-01-03,DKI1 (Bunderan HI),60.0,5.0,40.0,68.0,13.0,68.0,O3,SEDANG,
2014-01-04,DKI1 (Bunderan HI),55.0,7.0,30.0,56.0,14.0,56.0,O3,SEDANG,
2014-01-05,DKI1 (Bunderan HI),39.0,4.0,18.0,48.0,10.0,48.0,O3,BAIK,
2014-01-06,DKI1 (Bunderan HI),27.0,2.0,18.0,45.0,6.0,45.0,O3,BAIK,
2014-01-07,DKI1 (Bunderan HI),40.0,5.0,27.0,52.0,13.0,52.0,O3,SEDANG,
2014-01-08,DKI1 (Bunderan HI),51.0,3.0,31.0,57.0,12.0,57.0,O3,SEDANG,
2014-01-09,DKI1 (Bunderan HI),50.0,5.0,39.0,41.0,10.0,50.0,PM10,BAIK,
2014-01-10,DKI1 (Bunderan HI),39.0,3.0,24.0,56.0,10.0,56.0,O3,SEDANG,
2014-01-11,DKI1 (Bunderan HI),51.0,4.0,28.0,75.0,21.0,75.0,O3,SEDANG,
2014-01-12,DKI1 (Bunderan HI),44.0,1.0,25.0,71.0,13.0,71.0,O3,SEDANG,
2014-01-13,DKI1 (Bunderan HI),40.0,6.0,39.0,54.0,15.0,54.0,O3,SEDANG,
2014-01-14,DKI1 (Bunderan HI),54.0,9.0,36.0,53.0,16.0,54.0,PM10,SEDANG,
2014-01-15,DKI1 (Bunderan HI),46.0,3.0,29.0,54.0,10.0,54.0,O3,SEDANG,
2014-01-16,DKI1 (Bunderan HI),50.0,4.0,39.0,46.0,14.0,50.0,PM10,BAIK,
2014-01-17,DKI1 (Bunderan HI),51.0,2.0,33.0,56.0,18.0,56.0,O3,SEDANG,
2014-01-18,DKI1 (Bunderan HI),39.0,1.0,25.0,55.0,15.0,55.0,O3,SEDANG,
2014-01-19,DKI1 (Bunderan HI),38.0,1.0,26.0,57.0,15.0,57.0,O3,SEDANG,
2014-01-20,DKI1 (Bunderan HI),54.0,2.0,23.0,53.0,13.0,54.0,PM10,SEDANG,
2014-01-21,DKI1 (Bunderan HI),44.0,2.0,28.0,52.0,15.0,52.0,O3,SEDANG,
2014-01-22,DKI1 (Bunderan HI),59.0,7.0,29.0,51.0,15.0,59.0,PM10,SEDANG,
2014-01-23,DKI1 (Bunderan HI),48.0,2.0,26.0,53.0,15.0,53.0,O3,SEDANG,
2014-01-24,DKI1 (Bunderan HI),59.0,4.0,41.0,50.0,17.0,59.0,PM10,SEDANG,
2014-01-25,DKI1 (Bunderan HI),53.0,2.0,23.0,53.0,15.0,53.0,PM10,SEDANG,
2014-01-26,DKI1 (Bunderan HI),60.0,3.0,32.0,56.0,12.0,60.0,PM10,SEDANG,
2014-01-27,DKI1 (Bunderan HI),65.0,2.0,29.0,51.0,13.0,65.0,PM10,SEDANG,
2014-01-28,DKI1 (Bunderan HI),,1.0,26.0,52.0,11.0,52.0,O3,SEDANG,
2014-01-29,DKI1 (Bunderan HI),,1.0,25.0,49.0,12.0,49.0,O3,BAIK,
2014-01-30,DKI1 (Bunderan HI),,2.0,24.0,42.0,10.0,42.0,O3,BAIK,
2014-01-31,DKI1 (Bunderan HI),,1.0,23.0,46.0,10.0,46.0,O3,BAIK,
2014-02-01,DKI1 (Bunderan HI),,1.0,23.0,48.0,12.0,48.0,O3,BAIK,
2014-02-02,DKI1 (Bunderan HI),,4.0,15.0,39.0,12.0,39.0,O3,BAIK,
2014-02-03,DKI1 (Bunderan HI),,4.0,30.0,34.0,15.0,34.0,O3,BAIK,
2014-02-04,DKI1 (Bunderan HI),,3.0,32.0,46.0,16.0,46.0,O3,BAIK,
2014-02-05,DKI1 (Bunderan HI),,2.0,37.0,53.0,16.0,53.0,O3,SEDANG,
2014-02-06,DKI1 (Bunderan HI),51.0,2.0,40.0,48.0,17.0,51.0,PM10,SEDANG,
2014-02-07,DKI1 (Bunderan HI),56.0,4.0,35.0,47.0,13.0,56.0,PM10,SEDANG,
2014-02-08,DKI1 (Bunderan HI),47.0,5.0,30.0,46.0,15.0,47.0,PM10,BAIK,
2014-02-09,DKI1 (Bunderan HI),55.0,2.0,56.0,54.0,20.0,56.0,CO,SEDANG,
2014-02-10,DKI1 (Bunderan HI),46.0,3.0,36.0,47.0,20.0,47.0,O3,BAIK,
2014-02-11,DKI1 (Bunderan HI),57.0,5.0,32.0,53.0,15.0,57.0,PM10,SEDANG,
2014-02-12,DKI1 (Bunderan HI),58.0,2.0,28.0,57.0,11.0,58.0,PM10,SEDANG,
2014-02-13,DKI1 (Bunderan HI),67.0,5.0,31.0,49.0,15.0,67.0,PM10,SEDANG,
2014-02-14,DKI1 (Bunderan HI),58.0,5.0,28.0,45.0,18.0,58.0,PM10,SEDANG,
2014-02-15,DKI1 (Bunderan HI),59.0,5.0,29.0,43.0,13.0,59.0,PM10,SEDANG,
2014-02-16,DKI1 (Bunderan HI),73.0,13.0,47.0,42.0,14.0,73.0,PM10,SEDANG,
2014-02-17,DKI1 (Bunderan HI),87.0,7.0,42.0,54.0,25.0,87.0,PM10,SEDANG,
2014-02-18,DKI1 (Bunderan HI),,4.0,38.0,41.0,16.0,41.0,O3,BAIK,
2014-02-19,DKI1 (Bunderan HI),75.0,7.0,37.0,48.0,16.0,75.0,PM10,SEDANG,
2014-02-20,DKI1 (Bunderan HI),77.0,7.0,35.0,59.0,21.0,77.0,PM10,SEDANG,
2014-02-21,DKI1 (Bunderan HI),46.0,8.0,29.0,55.0,13.0,55.0,O3,SEDANG,
2014-02-22,DKI1 (Bunderan HI),46.0,6.0,32.0,43.0,12.0,46.0,PM10,BAIK,
2014-02-23,DKI1 (Bunderan HI),34.0,4.0,34.0,41.0,13.0,41.0,O3,BAIK,
2014-02-24,DKI1 (Bunderan HI),44.0,4.0,38.0,41.0,17.0,44.0,PM10,BAIK,
2014-02-25,DKI1 (Bunderan HI),54.0,5.0,43.0,53.0,25.0,54.0,PM10,SEDANG,
2014-02-26,DKI1 (Bunderan HI),52.0,5.0,43.0,39.0,17.0,52.0,PM10,SEDANG,
2014-02-27,DKI1 (Bunderan HI),63.0,4.0,57.0,53.0,28.0,63.0,PM10,SEDANG,
2014-02-28,DKI1 (Bunderan HI),94.0,7.0,90.0,49.0,34.0,94.0,PM10,SEDANG,
2014-03-01,DKI1 (Bunderan HI),72.0,5.0,36.0,47.0,16.0,72.0,PM10,SEDANG,
2014-03-02,DKI1 (Bunderan HI),59.0,3.0,26.0,70.0,12.0,70.0,O3,SEDANG,
2014-03-03,DKI1 (Bunderan HI),61.0,8.0,33.0,71.0,20.0,71.0,O3,SEDANG,
2014-03-04,DKI1 (Bunderan HI),59.0,8.0,30.0,60.0,17.0,60.0,O3,SEDANG,
2014-03-05,DKI1 (Bunderan HI),65.0,6.0,31.0,60.0,16.0,65.0,PM10,SEDANG,
2014-03-06,DKI1 (Bunderan HI),88.0,10.0,42.0,101.0,26.0,101.0,O3,TIDAK SEHAT,
2014-03-07,DKI1 (Bunderan HI),77.0,6.0,38.0,70.0,26.0,77.0,PM10,SEDANG,
2014-03-08,DKI1 (Bunderan HI),72.0,6.0,30.0,58.0,23.0,72.0,PM10,SEDANG,
2014-03-09,DKI1 (Bunderan HI),78.0,5.0,45.0,60.0,16.0,78.0,PM10,SEDANG,
2014-03-10,DKI1 (Bunderan HI),68.0,3.0,40.0,63.0,22.0,68.0,PM10,SEDANG,
2014-03-11,DKI1 (Bunderan HI),83.0,5.0,49.0,50.0,21.0,83.0,PM10,SEDANG,
2014-03-12,DKI1 (Bunderan HI),61.0,6.0,51.0,47.0,20.0,61.0,PM10,SEDANG,
2014-03-13,DKI1 (Bunderan HI),85.0,7.0,62.0,60.0,26.0,85.0,PM10,SEDANG,
2014-03-14,DKI1 (Bunderan HI),69.0,7.0,36.0,63.0,22.0,69.0,PM10,SEDANG,
2014-03-15,DKI1 (Bunderan HI),86.0,12.0,67.0,63.0,27.0,86.0,PM10,SEDANG,
2014-03-16,DKI1 (Bunderan HI),80.0,4.0,50.0,58.0,14.0,80.0,PM10,SEDANG,
2014-03-17,DKI1 (Bunderan HI),80.0,4.0,45.0,84.0,26.0,84.0,O3,SEDANG,
2014-03-18,DKI1 (Bunderan HI),77.0,7.0,52.0,71.0,22.0,77.0,PM10,SEDANG,
2014-03-19,DKI1 (Bunderan HI),66.0,10.0,36.0,70.0,18.0,70.0,O3,SEDANG,
2014-03-20,DKI1 (Bunderan HI),80.0,11.0,48.0,107.0,27.0,107.0,O3,TIDAK SEHAT,
2014-03-21,DKI1 (Bunderan HI),58.0,7.0,40.0,63.0,15.0,63.0,O3,SEDANG,
2014-03-22,DKI1 (Bunderan HI),51.0,7.0,29.0,42.0,14.0,51.0,PM10,SEDANG,
2014-03-23,DKI1 (Bunderan HI),44.0,4.0,21.0,51.0,11.0,51.0,O3,SEDANG,
2014-03-24,DKI1 (Bunderan HI),68.0,4.0,49.0,54.0,14.0,68.0,PM10,SEDANG,
2014-03-25,DKI1 (Bunderan HI),54.0,4.0,25.0,52.0,12.0,54.0,PM10,SEDANG,
2014-03-26,DKI1 (Bunderan HI),,4.0,33.0,60.0,19.0,60.0,O3,SEDANG,
2014-03-27,DKI1 (Bunderan HI),,10.0,70.0,61.0,31.0,70.0,CO,SEDANG,
2014-03-28,DKI1 (Bunderan HI),68.0,7.0,35.0,78.0,23.0,78.0,O3,SEDANG,
2014-03-29,DKI1 (Bunderan HI),54.0,6.0,30.0,70.0,16.0,70.0,O3,SEDANG,
2014-03-30,DKI1 (Bunderan HI),53.0,6.0,23.0,62.0,14.0,62.0,O3,SEDANG,
2014-03-31,DKI1 (Bunderan HI),57.0,7.0,22.0,53.0,8.0,57.0,PM10,SEDANG,
2014-04-01,DKI1 (Bunderan HI),64.0,9.0,37.0,59.0,14.0,64.0,PM10,SEDANG,
2014-04-02,DKI1 (Bunderan HI),55.0,7.0,28.0,54.0,17.0,55.0,PM10,SEDANG,
2014-04-03,DKI1 (Bunderan HI),57.0,8.0,40.0,86.0,20.0,86.0,O3,SEDANG,
2014-04-04,DKI1 (Bunderan HI),65.0,5.0,37.0,66.0,20.0,66.0,O3,SEDANG,
2014-04-05,DKI1 (Bunderan HI),71.0,25.0,72.0,78.0,20.0,78.0,O3,SEDANG,
2014-04-06,DKI1 (Bunderan HI),39.0,13.0,20.0,56.0,12.0,56.0,O3,SEDANG,
2014-04-07,DKI1 (Bunderan HI),42.0,17.0,30.0,57.0,17.0,57.0,O3,SEDANG,
2014-04-08,DKI1 (Bunderan HI),54.0,21.0,47.0,55.0,11.0,55.0,O3,SEDANG,
2014-04-09,DKI1 (Bunderan HI),25.0,11.0,21.0,51.0,9.0,51.0,O3,SEDANG,
2014-04-10,DKI1 (Bunderan HI),39.0,14.0,25.0,46.0,12.0,46.0,O3,BAIK,
2014-04-11,DKI1 (Bunderan HI),51.0,17.0,27.0,50.0,13.0,51.0,PM10,SEDANG,
2014-04-12,DKI1 (Bunderan HI),65.0,22.0,62.0,58.0,21.0,65.0,PM10,SEDANG,
2014-04-13,DKI1 (Bunderan HI),45.0,18.0,21.0,54.0,15.0,54.0,O3,SEDANG,
2014-04-14,DKI1 (Bunderan HI),40.0,15.0,30.0,48.0,10.0,48.0,O3,BAIK,
2014-04-15,DKI1 (Bunderan HI),36.0,16.0,28.0,47.0,14.0,47.0,O3,BAIK,
2014-04-16,DKI1 (Bunderan HI),41.0,17.0,36.0,58.0,20.0,58.0,O3,SEDANG,
2014-04-17,DKI1 (Bunderan HI),66.0,24.0,40.0,88.0,21.0,88.0,O3,SEDANG,
2014-04-18,DKI1 (Bunderan HI),66.0,25.0,48.0,94.0,16.0,94.0,O3,SEDANG,
2014-04-19,DKI1 (Bunderan HI),64.0,16.0,30.0,66.0,14.0,66.0,O3,SEDANG,
2014-04-20,DKI1 (Bunderan HI),34.0,18.0,46.0,42.0,15.0,46.0,CO,BAIK,
2014-04-21,DKI1 (Bunderan HI),51.0,14.0,25.0,48.0,14.0,51.0,PM10,SEDANG,
2014-04-22,DKI1 (Bunderan HI),27.0,11.0,20.0,43.0,9.0,43.0,O3,BAIK,
2014-04-23,DKI1 (Bunderan HI),60.0,25.0,48.0,64.0,13.0,64.0,O3,SEDANG,
2014-04-24,DKI1 (Bunderan HI),43.0,17.0,30.0,41.0,11.0,43.0,PM10,BAIK,
2014-04-25,DKI1 (Bunderan HI),29.0,17.0,21.0,56.0,9.0,56.0,O3,SEDANG,
2014-04-26,DKI1 (Bunderan HI),40.0,6.0,22.0,51.0,12.0,51.0,O3,SEDANG,
2014-04-27,DKI1 (Bunderan HI),45.0,5.0,23.0,62.0,12.0,62.0,O3,SEDANG,
2014-04-28,DKI1 (Bunderan HI),52.0,5.0,35.0,87.0,21.0,87.0,O3,SEDANG,
2014-04-29,DKI1 (Bunderan HI),54.0,5.0,34.0,86.0,27.0,86.0,O3,SEDANG,
2014-04-30,DKI1 (Bunderan HI),56.0,5.0,35.0,85.0,29.0,85.0,O3,SEDANG,
2014-05-01,DKI1 (Bunderan HI),60.0,8.0,40.0,69.0,18.0,69.0,O3,SEDANG,
2014-05-02,DKI1 (Bunderan HI),77.0,8.0,38.0,69.0,28.0,77.0,PM10,SEDANG,
2014-05-03,DKI1 (Bunderan HI),76.0,6.0,60.0,,39.0,76.0,PM10,SEDANG,
2014-05-04,DKI1 (Bunderan HI),51.0,9.0,22.0,54.0,12.0,54.0,O3,SEDANG,
2014-05-05,DKI1 (Bunderan HI),50.0,8.0,27.0,53.0,14.0,53.0,O3,SEDANG,
2014-05-06,DKI1 (Bunderan HI),55.0,8.0,28.0,55.0,13.0,55.0,PM10,SEDANG,
2014-05-07,DKI1 (Bunderan HI),48.0,6.0,26.0,66.0,19.0,66.0,O3,SEDANG,
2014-05-08,DKI1 (Bunderan HI),63.0,6.0,36.0,62.0,18.0,63.0,PM10,SEDANG,
2014-05-09,DKI1 (Bunderan HI),44.0,7.0,30.0,78.0,31.0,78.0,O3,SEDANG,
2014-05-10,DKI1 (Bunderan HI),56.0,7.0,34.0,55.0,21.0,56.0,PM10,SEDANG,
2014-05-11,DKI1 (Bunderan HI),56.0,4.0,23.0,74.0,20.0,74.0,O3,SEDANG,
2014-05-12,DKI1 (Bunderan HI),61.0,4.0,44.0,67.0,20.0,67.0,O3,SEDANG,
2014-05-13,DKI1 (Bunderan HI),68.0,5.0,36.0,100.0,20.0,100.0,O3,SEDANG,
2014-05-14,DKI1 (Bunderan HI),52.0,6.0,37.0,69.0,24.0,69.0,O3,SEDANG,
2014-05-15,DKI1 (Bunderan HI),54.0,9.0,32.0,70.0,19.0,70.0,O3,SEDANG,
2014-05-16,DKI1 (Bunderan HI),57.0,10.0,37.0,45.0,21.0,57.0,PM10,SEDANG,
2014-05-17,DKI1 (Bunderan HI),51.0,9.0,28.0,42.0,12.0,51.0,PM10,SEDANG,
2014-05-18,DKI1 (Bunderan HI),54.0,8.0,28.0,84.0,17.0,84.0,O3,SEDANG,
2014-05-19,DKI1 (Bunderan HI),65.0,8.0,38.0,74.0,27.0,74.0,O3,SEDANG,
2014-05-20,DKI1 (Bunderan HI),68.0,8.0,36.0,59.0,21.0,68.0,PM10,SEDANG,
2014-05-21,DKI1 (Bunderan HI),63.0,8.0,41.0,60.0,16.0,63.0,PM10,SEDANG,
2014-05-22,DKI1 (Bunderan HI),45.0,7.0,30.0,42.0,14.0,45.0,PM10,BAIK,
2014-05-23,DKI1 (Bunderan HI),47.0,7.0,39.0,49.0,20.0,49.0,O3,BAIK,
2014-05-24,DKI1 (Bunderan HI),60.0,7.0,42.0,51.0,18.0,60.0,PM10,SEDANG,
2014-05-25,DKI1 (Bunderan HI),61.0,7.0,30.0,43.0,12.0,61.0,PM10,SEDANG,
2014-05-26,DKI1 (Bunderan HI),,7.0,26.0,39.0,13.0,39.0,O3,BAIK,
2014-05-27,DKI1 (Bunderan HI),,8.0,53.0,96.0,20.0,96.0,O3,SEDANG,
2014-05-28,DKI1 (Bunderan HI),,6.0,37.0,76.0,26.0,76.0,O3,SEDANG,
2014-05-29,DKI1 (Bunderan HI),50.0,7.0,35.0,44.0,14.0,50.0,PM10,BAIK,
2014-05-30,DKI1 (Bunderan HI),58.0,10.0,31.0,54.0,19.0,58.0,PM10,SEDANG,
2014-05-31,DKI1 (Bunderan HI),62.0,7.0,43.0,52.0,21.0,62.0,PM10,SEDANG,
2014-06-01,DKI1 (Bunderan HI),67.0,6.0,55.0,64.0,21.0,67.0,PM10,SEDANG,
2014-06-02,DKI1 (Bunderan HI),52.0,11.0,26.0,42.0,16.0,52.0,PM10,SEDANG,
2014-06-03,DKI1 (Bunderan HI),58.0,11.0,28.0,37.0,18.0,58.0,PM10,SEDANG,
2014-06-04,DKI1 (Bunderan HI),56.0,9.0,32.0,51.0,16.0,56.0,PM10,SEDANG,
2014-06-05,DKI1 (Bunderan HI),51.0,10.0,36.0,61.0,22.0,61.0,O3,SEDANG,
2014-06-06,DKI1 (Bunderan HI),65.0,9.0,42.0,43.0,26.0,65.0,PM10,SEDANG,
2014-06-07,DKI1 (Bunderan HI),61.0,13.0,32.0,52.0,17.0,61.0,PM10,SEDANG,
2014-06-08,DKI1 (Bunderan HI),59.0,11.0,27.0,46.0,13.0,59.0,PM10,SEDANG,
2014-06-09,DKI1 (Bunderan HI),52.0,10.0,27.0,43.0,14.0,52.0,PM10,SEDANG,
2014-06-10,DKI1 (Bunderan HI),38.0,7.0,26.0,57.0,18.0,57.0,O3,SEDANG,
2014-06-11,DKI1 (Bunderan HI),64.0,5.0,43.0,96.0,22.0,96.0,O3,SEDANG,
2014-06-12,DKI1 (Bunderan HI),63.0,5.0,37.0,145.0,20.0,145.0,O3,TIDAK SEHAT,
2014-06-13,DKI1 (Bunderan HI),34.0,6.0,39.0,116.0,28.0,116.0,O3,TIDAK SEHAT,
2014-06-14,DKI1 (Bunderan HI),71.0,9.0,65.0,46.0,24.0,71.0,PM10,SEDANG,
2014-06-15,DKI1 (Bunderan HI),53.0,6.0,34.0,51.0,16.0,53.0,PM10,SEDANG,
2014-06-16,DKI1 (Bunderan HI),58.0,9.0,43.0,63.0,21.0,63.0,O3,SEDANG,
2014-06-17,DKI1 (Bunderan HI),43.0,8.0,35.0,62.0,17.0,62.0,O3,SEDANG,
2014-06-18,DKI1 (Bunderan HI),54.0,10.0,29.0,45.0,17.0,54.0,PM10,SEDANG,
2014-06-19,DKI1 (Bunderan HI),40.0,10.0,31.0,56.0,18.0,56.0,O3,SEDANG,
2014-06-20,DKI1 (Bunderan HI),61.0,10.0,31.0,40.0,14.0,61.0,PM10,SEDANG,
2014-06-21,DKI1 (Bunderan HI),53.0,9.0,23.0,46.0,11.0,53.0,PM10,SEDANG,
2014-06-22,DKI1 (Bunderan HI),84.0,8.0,69.0,79.0,26.0,84.0,PM10,SEDANG,
2014-06-23,DKI1 (Bunderan HI),60.0,9.0,34.0,52.0,14.0,60.0,PM10,SEDANG,
2014-06-24,DKI1 (Bunderan HI),55.0,8.0,24.0,47.0,13.0,55.0,PM10,SEDANG,
2014-06-25,DKI1 (Bunderan HI),55.0,9.0,24.0,46.0,14.0,55.0,PM10,SEDANG,
2014-06-26,DKI1 (Bunderan HI),54.0,8.0,35.0,29.0,24.0,54.0,PM10,SEDANG,
2014-06-27,DKI1 (Bunderan HI),92.0,11.0,52.0,52.0,22.0,92.0,PM10,SEDANG,
2014-06-28,DKI1 (Bunderan HI),53.0,7.0,31.0,57.0,17.0,57.0,O3,SEDANG,
2014-06-29,DKI1 (Bunderan HI),73.0,11.0,26.0,66.0,19.0,73.0,PM10,SEDANG,
2014-06-30,DKI1 (Bunderan HI),56.0,8.0,34.0,75.0,22.0,75.0,O3,SEDANG,
2014-07-01,DKI1 (Bunderan HI),55.0,11.0,32.0,52.0,16.0,55.0,PM10,SEDANG,
